data;café_nome;quantidade;dinheiro;total_vendas;tipo_dinheiro;cartão
03/09/2024;Cocoa;9;32,82;295,38;cartao;ANON-0000-0000-0572
03/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0385
03/09/2024;Americano with Milk;8;27,92;223,36;cartao;ANON-0000-0000-0573
03/09/2024;Latte;10;32,82;328,2;cartao;ANON-0000-0000-0574
03/09/2024;Cocoa;8;32,82;262,56;cartao;ANON-0000-0000-0575
03/09/2024;Cortado;2;23,02;46,04;cartao;ANON-0000-0000-0576
03/09/2024;Americano with Milk;1;27,92;27,92;cartao;ANON-0000-0000-0333
03/09/2024;Americano with Milk;6;27,92;167,52;cartao;ANON-0000-0000-0333
03/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0333
03/09/2024;Latte;7;32,82;229,74;cartao;ANON-0000-0000-0467
03/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0467
04/09/2024;Americano with Milk;8;27,92;223,36;cartao;ANON-0000-0000-0577
04/09/2024;Latte;3;32,82;98,46;cartao;ANON-0000-0000-0510
04/09/2024;Americano;2;23,02;46,04;cartao;ANON-0000-0000-0019
04/09/2024;Americano with Milk;1;27,92;27,92;cartao;ANON-0000-0000-0578
04/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0565
04/09/2024;Latte;7;32,82;229,74;cartao;ANON-0000-0000-0579
04/09/2024;Americano with Milk;8;27,92;223,36;cartao;ANON-0000-0000-0579
04/09/2024;Cappuccino;4;32,82;131,28;cartao;ANON-0000-0000-0580
04/09/2024;Americano with Milk;6;27,92;167,52;cartao;ANON-0000-0000-0097
04/09/2024;Latte;4;32,82;131,28;cartao;ANON-0000-0000-0494
05/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0385
05/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0581
05/09/2024;Americano;7;23,02;161,14;cartao;ANON-0000-0000-0019
05/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0582
05/09/2024;Latte;5;32,82;164,1;cartao;ANON-0000-0000-0583
05/09/2024;Americano;5;23,02;115,1;cartao;ANON-0000-0000-0584
05/09/2024;Americano with Milk;10;27,92;279,2;cartao;ANON-0000-0000-0585
05/09/2024;Cappuccino;8;32,82;262,56;cartao;ANON-0000-0000-0586
05/09/2024;Cappuccino;6;32,82;196,92;cartao;ANON-0000-0000-0586
05/09/2024;Cappuccino;4;32,82;131,28;cartao;ANON-0000-0000-0587
05/09/2024;Americano;10;23,02;230,2;cartao;ANON-0000-0000-0588
05/09/2024;Cappuccino;8;32,82;262,56;cartao;ANON-0000-0000-0588
05/09/2024;Americano with Milk;9;27,92;251,28;cartao;ANON-0000-0000-0040
05/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0040
06/09/2024;Cappuccino;5;32,82;164,1;cartao;ANON-0000-0000-0582
06/09/2024;Latte;3;32,82;98,46;cartao;ANON-0000-0000-0425
06/09/2024;Americano;1;23,02;23,02;cartao;ANON-0000-0000-0589
06/09/2024;Espresso;9;18,12;163,08;cartao;ANON-0000-0000-0590
06/09/2024;Latte;4;32,82;131,28;cartao;ANON-0000-0000-0590
06/09/2024;Hot Chocolate;8;32,82;262,56;cartao;ANON-0000-0000-0591
06/09/2024;Espresso;10;18,12;181,2;cartao;ANON-0000-0000-0095
06/09/2024;Espresso;10;18,12;181,2;cartao;ANON-0000-0000-0467
06/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0283
06/09/2024;Latte;5;32,82;164,1;cartao;ANON-0000-0000-0507
07/09/2024;Latte;9;32,82;295,38;cartao;ANON-0000-0000-0592
07/09/2024;Cortado;4;23,02;92,08;cartao;ANON-0000-0000-0543
07/09/2024;Cortado;2;23,02;46,04;cartao;ANON-0000-0000-0543
07/09/2024;Cortado;9;23,02;207,18;cartao;ANON-0000-0000-0593
07/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0276
07/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0276
07/09/2024;Cortado;6;23,02;138,12;cartao;ANON-0000-0000-0141
07/09/2024;Americano;7;23,02;161,14;cartao;ANON-0000-0000-0594
07/09/2024;Espresso;8;18,12;144,96;cartao;ANON-0000-0000-0595
07/09/2024;Espresso;2;18,12;36,24;cartao;ANON-0000-0000-0595
07/09/2024;Latte;9;32,82;295,38;cartao;ANON-0000-0000-0596
07/09/2024;Americano with Milk;6;27,92;167,52;cartao;ANON-0000-0000-0012
07/09/2024;Americano;9;23,02;207,18;cartao;ANON-0000-0000-0019
07/09/2024;Espresso;8;18,12;144,96;cartao;ANON-0000-0000-0012
07/09/2024;Latte;5;32,82;164,1;cartao;ANON-0000-0000-0597
07/09/2024;Americano;3;23,02;69,06;cartao;ANON-0000-0000-0019
07/09/2024;Espresso;5;18,12;90,6;cartao;ANON-0000-0000-0012
07/09/2024;Cocoa;8;32,82;262,56;cartao;ANON-0000-0000-0283
07/09/2024;Latte;1;32,82;32,82;cartao;ANON-0000-0000-0283
07/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0283
07/09/2024;Latte;10;32,82;328,2;cartao;ANON-0000-0000-0598
07/09/2024;Latte;7;32,82;229,74;cartao;ANON-0000-0000-0598
08/09/2024;Cortado;3;23,02;69,06;cartao;ANON-0000-0000-0141
08/09/2024;Cortado;8;23,02;184,16;cartao;ANON-0000-0000-0543
08/09/2024;Cortado;5;23,02;115,1;cartao;ANON-0000-0000-0543
08/09/2024;Cortado;10;23,02;230,2;cartao;ANON-0000-0000-0543
08/09/2024;Cortado;3;23,02;69,06;cartao;ANON-0000-0000-0486
08/09/2024;Americano;5;23,02;115,1;cartao;ANON-0000-0000-0347
09/09/2024;Latte;3;32,82;98,46;cartao;ANON-0000-0000-0599
09/09/2024;Cappuccino;1;32,82;32,82;cartao;ANON-0000-0000-0582
09/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0599
09/09/2024;Latte;3;32,82;98,46;cartao;ANON-0000-0000-0570
09/09/2024;Latte;6;32,82;196,92;cartao;ANON-0000-0000-0583
09/09/2024;Hot Chocolate;1;32,82;32,82;cartao;ANON-0000-0000-0583
09/09/2024;Latte;7;32,82;229,74;cartao;ANON-0000-0000-0494
09/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0600
09/09/2024;Americano with Milk;6;27,92;167,52;cartao;ANON-0000-0000-0601
09/09/2024;Latte;4;32,82;131,28;cartao;ANON-0000-0000-0602
09/09/2024;Espresso;5;18,12;90,6;cartao;ANON-0000-0000-0603
09/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0604
09/09/2024;Americano;7;23,02;161,14;cartao;ANON-0000-0000-0604
09/09/2024;Latte;1;32,82;32,82;cartao;ANON-0000-0000-0605
09/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0507
09/09/2024;Cappuccino;3;32,82;98,46;cartao;ANON-0000-0000-0268
09/09/2024;Latte;8;32,82;262,56;cartao;ANON-0000-0000-0606
10/09/2024;Hot Chocolate;3;32,82;98,46;cartao;ANON-0000-0000-0607
10/09/2024;Cappuccino;5;32,82;164,1;cartao;ANON-0000-0000-0608
10/09/2024;Cortado;10;23,02;230,2;cartao;ANON-0000-0000-0543
10/09/2024;Cortado;5;23,02;115,1;cartao;ANON-0000-0000-0543
10/09/2024;Cappuccino;9;32,82;295,38;cartao;ANON-0000-0000-0609
10/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0610
10/09/2024;Latte;7;32,82;229,74;cartao;ANON-0000-0000-0611
10/09/2024;Latte;9;32,82;295,38;cartao;ANON-0000-0000-0611
10/09/2024;Americano with Milk;10;27,92;279,2;cartao;ANON-0000-0000-0012
10/09/2024;Americano;5;23,02;115,1;cartao;ANON-0000-0000-0012
11/09/2024;Latte;9;32,82;295,38;cartao;ANON-0000-0000-0612
11/09/2024;Americano with Milk;9;27,92;251,28;cartao;ANON-0000-0000-0097
11/09/2024;Latte;9;32,82;295,38;cartao;ANON-0000-0000-0613
11/09/2024;Cappuccino;9;32,82;295,38;cartao;ANON-0000-0000-0614
11/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0531
11/09/2024;Latte;7;32,82;229,74;cartao;ANON-0000-0000-0531
11/09/2024;Latte;8;32,82;262,56;cartao;ANON-0000-0000-0531
11/09/2024;Cortado;5;23,02;115,1;cartao;ANON-0000-0000-0584
12/09/2024;Espresso;2;18,12;36,24;cartao;ANON-0000-0000-0347
12/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0347
12/09/2024;Americano with Milk;9;27,92;251,28;cartao;ANON-0000-0000-0615
12/09/2024;Cappuccino;1;32,82;32,82;cartao;ANON-0000-0000-0565
12/09/2024;Cortado;3;23,02;69,06;cartao;ANON-0000-0000-0616
12/09/2024;Cortado;7;23,02;161,14;cartao;ANON-0000-0000-0616
12/09/2024;Cortado;6;23,02;138,12;cartao;ANON-0000-0000-0141
12/09/2024;Cortado;2;23,02;46,04;cartao;ANON-0000-0000-0141
12/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0617
12/09/2024;Americano;2;23,02;46,04;cartao;ANON-0000-0000-0618
12/09/2024;Cappuccino;1;32,82;32,82;cartao;ANON-0000-0000-0618
12/09/2024;Cortado;6;23,02;138,12;cartao;ANON-0000-0000-0319
13/09/2024;Latte;1;32,82;32,82;cartao;ANON-0000-0000-0570
13/09/2024;Latte;4;32,82;131,28;cartao;ANON-0000-0000-0425
13/09/2024;Latte;8;32,82;262,56;cartao;ANON-0000-0000-0375
13/09/2024;Latte;4;32,82;131,28;cartao;ANON-0000-0000-0619
13/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0242
13/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0552
14/09/2024;Cappuccino;2;32,82;65,64;cartao;ANON-0000-0000-0543
14/09/2024;Cappuccino;8;32,82;262,56;cartao;ANON-0000-0000-0543
15/09/2024;Espresso;1;18,12;18,12;cartao;ANON-0000-0000-0347
15/09/2024;Americano with Milk;1;27,92;27,92;cartao;ANON-0000-0000-0620
15/09/2024;Americano;3;23,02;69,06;cartao;ANON-0000-0000-0304
15/09/2024;Cortado;9;23,02;207,18;cartao;ANON-0000-0000-0141
15/09/2024;Cortado;7;23,02;161,14;cartao;ANON-0000-0000-0141
15/09/2024;Cappuccino;8;32,82;262,56;cartao;ANON-0000-0000-0543
16/09/2024;Latte;1;32,82;32,82;cartao;ANON-0000-0000-0621
16/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0584
16/09/2024;Latte;10;32,82;328,2;cartao;ANON-0000-0000-0621
16/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0622
16/09/2024;Latte;5;32,82;164,1;cartao;ANON-0000-0000-0623
16/09/2024;Latte;10;32,82;328,2;cartao;ANON-0000-0000-0624
16/09/2024;Latte;1;32,82;32,82;cartao;ANON-0000-0000-0625
16/09/2024;Americano with Milk;1;27,92;27,92;cartao;ANON-0000-0000-0626
16/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0626
16/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0287
16/09/2024;Americano with Milk;8;27,92;223,36;cartao;ANON-0000-0000-0097
17/09/2024;Cortado;3;23,02;69,06;cartao;ANON-0000-0000-0627
17/09/2024;Latte;1;32,82;32,82;cartao;ANON-0000-0000-0621
17/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0276
17/09/2024;Cortado;5;23,02;115,1;cartao;ANON-0000-0000-0141
17/09/2024;Cappuccino;5;32,82;164,1;cartao;ANON-0000-0000-0554
17/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0554
17/09/2024;Americano with Milk;1;27,92;27,92;cartao;ANON-0000-0000-0620
17/09/2024;Espresso;5;18,12;90,6;cartao;ANON-0000-0000-0628
17/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0628
17/09/2024;Latte;3;32,82;98,46;cartao;ANON-0000-0000-0629
17/09/2024;Americano with Milk;6;27,92;167,52;cartao;ANON-0000-0000-0554
17/09/2024;Cortado;3;23,02;69,06;cartao;ANON-0000-0000-0630
17/09/2024;Cappuccino;4;32,82;131,28;cartao;ANON-0000-0000-0554
17/09/2024;Latte;9;32,82;295,38;cartao;ANON-0000-0000-0630
17/09/2024;Hot Chocolate;3;32,82;98,46;cartao;ANON-0000-0000-0631
17/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0632
17/09/2024;Americano with Milk;9;27,92;251,28;cartao;ANON-0000-0000-0633
17/09/2024;Latte;9;32,82;295,38;cartao;ANON-0000-0000-0634
17/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0634
17/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0634
17/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0635
17/09/2024;Hot Chocolate;1;32,82;32,82;cartao;ANON-0000-0000-0636
17/09/2024;Hot Chocolate;10;32,82;328,2;cartao;ANON-0000-0000-0637
18/09/2024;Latte;5;32,82;164,1;cartao;ANON-0000-0000-0638
18/09/2024;Latte;4;32,82;131,28;cartao;ANON-0000-0000-0639
18/09/2024;Americano with Milk;8;27,92;223,36;cartao;ANON-0000-0000-0040
18/09/2024;Americano with Milk;6;27,92;167,52;cartao;ANON-0000-0000-0040
19/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0276
19/09/2024;Cortado;8;23,02;184,16;cartao;ANON-0000-0000-0627
19/09/2024;Latte;5;32,82;164,1;cartao;ANON-0000-0000-0494
19/09/2024;Americano;2;23,02;46,04;cartao;ANON-0000-0000-0004
19/09/2024;Americano with Milk;8;27,92;223,36;cartao;ANON-0000-0000-0004
19/09/2024;Cortado;4;23,02;92,08;cartao;ANON-0000-0000-0640
20/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0276
20/09/2024;Americano with Milk;8;27,92;223,36;cartao;ANON-0000-0000-0641
20/09/2024;Americano with Milk;6;27,92;167,52;cartao;ANON-0000-0000-0333
20/09/2024;Latte;4;32,82;131,28;cartao;ANON-0000-0000-0642
20/09/2024;Americano;5;23,02;115,1;cartao;ANON-0000-0000-0643
20/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0287
20/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0287
21/09/2024;Latte;6;32,82;196,92;cartao;ANON-0000-0000-0644
21/09/2024;Cocoa;1;32,82;32,82;cartao;ANON-0000-0000-0644
21/09/2024;Cortado;6;23,02;138,12;cartao;ANON-0000-0000-0543
21/09/2024;Cortado;1;23,02;23,02;cartao;ANON-0000-0000-0543
21/09/2024;Cappuccino;3;32,82;98,46;cartao;ANON-0000-0000-0645
21/09/2024;Latte;7;32,82;229,74;cartao;ANON-0000-0000-0646
21/09/2024;Latte;10;32,82;328,2;cartao;ANON-0000-0000-0507
21/09/2024;Latte;3;32,82;98,46;cartao;ANON-0000-0000-0507
21/09/2024;Americano;3;23,02;69,06;cartao;ANON-0000-0000-0040
21/09/2024;Americano;2;23,02;46,04;cartao;ANON-0000-0000-0040
21/09/2024;Latte;7;32,82;229,74;cartao;ANON-0000-0000-0602
21/09/2024;Latte;3;32,82;98,46;cartao;ANON-0000-0000-0602
21/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0647
21/09/2024;Americano;9;23,02;207,18;cartao;ANON-0000-0000-0647
21/09/2024;Americano;1;23,02;23,02;cartao;ANON-0000-0000-0647
22/09/2024;Americano;5;23,02;115,1;cartao;ANON-0000-0000-0648
22/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0649
22/09/2024;Latte;10;32,82;328,2;cartao;ANON-0000-0000-0649
22/09/2024;Cortado;6;23,02;138,12;cartao;ANON-0000-0000-0650
22/09/2024;Cortado;7;23,02;161,14;cartao;ANON-0000-0000-0650
22/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0651
22/09/2024;Americano;10;23,02;230,2;cartao;ANON-0000-0000-0099
22/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0276
22/09/2024;Americano with Milk;6;27,92;167,52;cartao;ANON-0000-0000-0333
22/09/2024;Americano with Milk;10;27,92;279,2;cartao;ANON-0000-0000-0333
22/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0510
22/09/2024;Latte;8;32,82;262,56;cartao;ANON-0000-0000-0652
22/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0652
22/09/2024;Cocoa;4;32,82;131,28;cartao;ANON-0000-0000-0653
22/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0654
22/09/2024;Cappuccino;2;32,82;65,64;cartao;ANON-0000-0000-0654
22/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0455
22/09/2024;Americano with Milk;8;27,92;223,36;cartao;ANON-0000-0000-0455
22/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0655
22/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0655
22/09/2024;Hot Chocolate;5;32,82;164,1;cartao;ANON-0000-0000-0637
22/09/2024;Hot Chocolate;8;32,82;262,56;cartao;ANON-0000-0000-0637
22/09/2024;Americano;10;23,02;230,2;cartao;ANON-0000-0000-0656
22/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0657
23/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0276
23/09/2024;Cortado;5;23,02;115,1;cartao;ANON-0000-0000-0141
23/09/2024;Americano;4;23,02;92,08;cartao;ANON-0000-0000-0584
23/09/2024;Americano with Milk;1;27,92;27,92;cartao;ANON-0000-0000-0573
23/09/2024;Cappuccino;6;32,82;196,92;cartao;ANON-0000-0000-0658
23/09/2024;Americano;8;23,02;184,16;cartao;ANON-0000-0000-0659
23/09/2024;Latte;8;32,82;262,56;cartao;ANON-0000-0000-0507
23/09/2024;Cappuccino;4;32,82;131,28;cartao;ANON-0000-0000-0206
23/09/2024;Americano with Milk;8;27,92;223,36;cartao;ANON-0000-0000-0641
23/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0641
24/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0276
24/09/2024;Latte;10;32,82;328,2;cartao;ANON-0000-0000-0634
24/09/2024;Latte;9;32,82;295,38;cartao;ANON-0000-0000-0634
24/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0660
24/09/2024;Latte;9;32,82;295,38;cartao;ANON-0000-0000-0660
24/09/2024;Latte;6;32,82;196,92;cartao;ANON-0000-0000-0661
24/09/2024;Cortado;2;23,02;46,04;cartao;ANON-0000-0000-0662
24/09/2024;Cappuccino;2;32,82;65,64;cartao;ANON-0000-0000-0510
24/09/2024;Latte;10;32,82;328,2;cartao;ANON-0000-0000-0583
24/09/2024;Americano;3;23,02;69,06;cartao;ANON-0000-0000-0408
24/09/2024;Americano;4;23,02;92,08;cartao;ANON-0000-0000-0408
24/09/2024;Hot Chocolate;9;32,82;295,38;cartao;ANON-0000-0000-0663
24/09/2024;Latte;8;32,82;262,56;cartao;ANON-0000-0000-0631
24/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0531
24/09/2024;Americano with Milk;5;27,92;139,6;cartao;ANON-0000-0000-0531
25/09/2024;Cappuccino;4;32,82;131,28;cartao;ANON-0000-0000-0664
25/09/2024;Cortado;3;23,02;69,06;cartao;ANON-0000-0000-0141
25/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0665
25/09/2024;Latte;5;32,82;164,1;cartao;ANON-0000-0000-0665
25/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0666
25/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0666
25/09/2024;Americano with Milk;4;27,92;111,68;cartao;ANON-0000-0000-0667
25/09/2024;Americano with Milk;9;27,92;251,28;cartao;ANON-0000-0000-0667
25/09/2024;Americano;4;23,02;92,08;cartao;ANON-0000-0000-0668
25/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0475
26/09/2024;Latte;3;32,82;98,46;cartao;ANON-0000-0000-0570
26/09/2024;Americano with Milk;7;27,92;195,44;cartao;ANON-0000-0000-0333
26/09/2024;Espresso;8;18,12;144,96;cartao;ANON-0000-0000-0669
26/09/2024;Cappuccino;5;32,82;164,1;cartao;ANON-0000-0000-0670
26/09/2024;Latte;3;32,82;98,46;cartao;ANON-0000-0000-0671
26/09/2024;Latte;6;32,82;196,92;cartao;ANON-0000-0000-0672
26/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0673
26/09/2024;Cortado;1;23,02;23,02;cartao;ANON-0000-0000-0673
26/09/2024;Americano with Milk;10;27,92;279,2;cartao;ANON-0000-0000-0472
27/09/2024;Americano with Milk;10;27,92;279,2;cartao;ANON-0000-0000-0276
27/09/2024;Cortado;10;23,02;230,2;cartao;ANON-0000-0000-0141
27/09/2024;Cappuccino;9;32,82;295,38;cartao;ANON-0000-0000-0674
27/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0333
27/09/2024;Americano with Milk;10;27,92;279,2;cartao;ANON-0000-0000-0333
27/09/2024;Cappuccino;9;32,82;295,38;cartao;ANON-0000-0000-0675
27/09/2024;Cappuccino;5;32,82;164,1;cartao;ANON-0000-0000-0676
27/09/2024;Americano;2;23,02;46,04;cartao;ANON-0000-0000-0676
27/09/2024;Americano with Milk;1;27,92;27,92;cartao;ANON-0000-0000-0677
27/09/2024;Latte;1;32,82;32,82;cartao;ANON-0000-0000-0678
27/09/2024;Latte;2;32,82;65,64;cartao;ANON-0000-0000-0678
27/09/2024;Cappuccino;1;32,82;32,82;cartao;ANON-0000-0000-0679
27/09/2024;Cappuccino;5;32,82;164,1;cartao;ANON-0000-0000-0680
27/09/2024;Cappuccino;1;32,82;32,82;cartao;ANON-0000-0000-0408
27/09/2024;Cappuccino;4;32,82;131,28;cartao;ANON-0000-0000-0408
27/09/2024;Americano with Milk;2;27,92;55,84;cartao;ANON-0000-0000-0681
28/09/2024;Americano with Milk;3;27,92;83,76;cartao;ANON-0000-0000-0666
28/09/2024;Americano with Milk;6;27,92;167,52;cartao;ANON-0000-0000-0682
28/09/2024;Latte;9;35,76;321,84;cartao;ANON-0000-0000-0507
28/09/2024;Latte;5;35,76;178,8;cartao;ANON-0000-0000-0683
28/09/2024;Americano with Milk;2;30,86;61,72;cartao;ANON-0000-0000-0684
28/09/2024;Latte;9;35,76;321,84;cartao;ANON-0000-0000-0445
28/09/2024;Latte;5;35,76;178,8;cartao;ANON-0000-0000-0685
28/09/2024;Cappuccino;4;35,76;143,04;cartao;ANON-0000-0000-0686
28/09/2024;Cocoa;1;35,76;35,76;cartao;ANON-0000-0000-0686
28/09/2024;Cortado;8;25,96;207,68;cartao;ANON-0000-0000-0687
28/09/2024;Hot Chocolate;8;35,76;286,08;cartao;ANON-0000-0000-0687
29/09/2024;Americano;2;25,96;51,92;cartao;ANON-0000-0000-0467
29/09/2024;Cappuccino;4;35,76;143,04;cartao;ANON-0000-0000-0172
29/09/2024;Cappuccino;7;35,76;250,32;cartao;ANON-0000-0000-0172
29/09/2024;Cappuccino;5;35,76;178,8;cartao;ANON-0000-0000-0172
29/09/2024;Americano with Milk;1;30,86;30,86;cartao;ANON-0000-0000-0333
29/09/2024;Latte;9;35,76;321,84;cartao;ANON-0000-0000-0683
29/09/2024;Cortado;8;25,96;207,68;cartao;ANON-0000-0000-0141
29/09/2024;Latte;2;35,76;71,52;cartao;ANON-0000-0000-0602
29/09/2024;Latte;9;35,76;321,84;cartao;ANON-0000-0000-0688
29/09/2024;Cappuccino;8;35,76;286,08;cartao;ANON-0000-0000-0689
29/09/2024;Latte;9;35,76;321,84;cartao;ANON-0000-0000-0690
30/09/2024;Cortado;9;25,96;233,64;cartao;ANON-0000-0000-0141
30/09/2024;Cortado;1;25,96;25,96;cartao;ANON-0000-0000-0691
30/09/2024;Hot Chocolate;6;35,76;214,56;cartao;ANON-0000-0000-0692
30/09/2024;Americano with Milk;10;30,86;308,6;cartao;ANON-0000-0000-0276
30/09/2024;Cortado;10;25,96;259,6;cartao;ANON-0000-0000-0141
30/09/2024;Americano with Milk;4;30,86;123,44;cartao;ANON-0000-0000-0693
30/09/2024;Americano with Milk;9;30,86;277,74;cartao;ANON-0000-0000-0333
30/09/2024;Latte;5;35,76;178,8;cartao;ANON-0000-0000-0507
30/09/2024;Americano with Milk;4;30,86;123,44;cartao;ANON-0000-0000-0694
30/09/2024;Cortado;4;25,96;103,84;cartao;ANON-0000-0000-0694
30/09/2024;Latte;9;35,76;321,84;cartao;ANON-0000-0000-0631
30/09/2024;Americano with Milk;7;30,86;216,02;cartao;ANON-0000-0000-0531
30/09/2024;Americano with Milk;2;30,86;61,72;cartao;ANON-0000-0000-0633
30/09/2024;Americano with Milk;3;30,86;92,58;cartao;ANON-0000-0000-0695
01/10/2024;Latte;5;35,76;178,8;cartao;ANON-0000-0000-0696
01/10/2024;Americano with Milk;5;30,86;154,3;cartao;ANON-0000-0000-0276
01/10/2024;Americano with Milk;4;30,86;123,44;cartao;ANON-0000-0000-0333
01/10/2024;Americano with Milk;1;30,86;30,86;cartao;ANON-0000-0000-0333
01/10/2024;Americano with Milk;4;30,86;123,44;cartao;ANON-0000-0000-0697
01/10/2024;Americano with Milk;8;30,86;246,88;cartao;ANON-0000-0000-0698
01/10/2024;Americano with Milk;6;30,86;185,16;cartao;ANON-0000-0000-0698
01/10/2024;Americano;8;25,96;207,68;cartao;ANON-0000-0000-0699
01/10/2024;Americano with Milk;7;30,86;216,02;cartao;ANON-0000-0000-0699
01/10/2024;Hot Chocolate;7;35,76;250,32;cartao;ANON-0000-0000-0637
01/10/2024;Americano;1;25,96;25,96;cartao;ANON-0000-0000-0700
01/10/2024;Latte;5;35,76;178,8;cartao;ANON-0000-0000-0701
01/10/2024;Latte;9;35,76;321,84;cartao;ANON-0000-0000-0702
01/10/2024;Hot Chocolate;5;35,76;178,8;cartao;ANON-0000-0000-0702
01/10/2024;Hot Chocolate;4;35,76;143,04;cartao;ANON-0000-0000-0585
02/10/2024;Latte;3;35,76;107,28;cartao;ANON-0000-0000-0703
02/10/2024;Cortado;8;25,96;207,68;cartao;ANON-0000-0000-0141
02/10/2024;Americano with Milk;6;30,86;185,16;cartao;ANON-0000-0000-0276
02/10/2024;Latte;8;35,76;286,08;cartao;ANON-0000-0000-0375
02/10/2024;Americano with Milk;3;30,86;92,58;cartao;ANON-0000-0000-0704
02/10/2024;Cappuccino;1;35,76;35,76;cartao;ANON-0000-0000-0705
02/10/2024;Cappuccino;1;35,76;35,76;cartao;ANON-0000-0000-0706
02/10/2024;Hot Chocolate;7;35,76;250,32;cartao;ANON-0000-0000-0255
02/10/2024;Hot Chocolate;5;35,76;178,8;cartao;ANON-0000-0000-0637
02/10/2024;Hot Chocolate;8;35,76;286,08;cartao;ANON-0000-0000-0637
02/10/2024;Hot Chocolate;4;35,76;143,04;cartao;ANON-0000-0000-0707
03/10/2024;Cocoa;7;35,76;250,32;cartao;ANON-0000-0000-0708
03/10/2024;Americano with Milk;7;30,86;216,02;cartao;ANON-0000-0000-0709
